Text,Sentiment
equity alpha: aph look awesome break 71.25. great jan earnings good consolidation. tgt 75,1
nkd kiss 170 hello... golden god,1
yhoo bullish breakout confirmed expanding volume,1
"vmc macd, slow sto turning oversold...emc buying w/ 89 mil float. j-o bottom.",1
nsph look like possible move 2.35 ... po,1
user funny aap bull,-1
yep nice...may go along w/ open.,1
way up: love aap! love aap! love aap! way down: hate apple! hate apple! hate apple! #tradingwithoutaplan,-1
yhoo probably done couple month ... sideways reality here.,-1
gmc breaking out. bullish macd crossover.,1
aap new 1 yr low today apple 431.28. could 310.50 next?,-1
jcp real estate worth no-one buying big box space today market?,-1
"come fly me, let?s fly, let?s fly away ! al",1
v swing trade quick pick: vega sand (vs) |,-1
aap loading jan 2015s 440 strike 62. 7 option price 100 share 2015?,1
qcom v qqq = elative strength,1
affy gmx goog nva thd mack 5 stock poised breakout - story via user,1
"ooking short gdx production company, looking h sa iag... anyone short thesis name? wld greatly appreciate",-1
nwinding world widely held position never pretty. stdy aap move identify next hedge fund hotel.,-1
"user: user h iag short list. sa dont know about>> ty! looking cash flow h, burning abt 30mm/q",-1
vxy another ong bpop snort... 9 next week vxy new high index,1
"aap smile friday eod : ast 6 time tim cook talked, apple stock dropped",-1
aap close 435 today.... thats good (great bears),-1
wonder affy might go bankrupt. change management. mean 85% drop stock price lawsuit.,-1
aap bearish macd crossover,-1
aap bad news keep coming. say rain pours. put paying dividends. 420 damnit,-1
holding aap mar 8 420 put weekend. every intraday rally got sold into. ooks like poop.,-1
"gap filled, doubt hold aap ndx compq spx #toaster #apple",-1
aap holding current position weekend,-1
#ackman really going pi. classic example mm firm. worked year so. momo favor. #yourwelcome,-1
v weekly. sorry suckers. bearish bat resistance.,-1
"profit taking today, mar 12.5c oi pointing higher gdp. 26m float, 24% short, love 13.85",1
user: gevo thanks sharing !! great article !!,1
whisper expectation swhc,1
"aap getting unjustly punished much cash, good problem have, no? still love iphone! happily trapped ecosys!",1
"aap capitalizing bigger picture moves, higher time frame weekly macd",-1
ppg - seems like pretty low risk/reward short opp. stop volume resistance.1st tgt gap fill,-1
first time affy problem drugs.,-1
amzn short idea,-1
cat short idea,-1
cme long idea,1
csod long idea,1
wynn short idea,-1
sm breaking upper channel resistance line make fresh 52 week high high volume. ooking continuation.,1
deck bullish breakout expanding volume.a move towards 48 expected long 45.2 hold,1
mygn sell stop friday low limit short near 26,-1
eview open position - stock - aee asgn gmc goog htz nkd po swi v,1
"stalking. ising channel fi. pullback happens 25.8, must bought 25.45 stop",1
stalking. xx watching break 8.23,1
bsx weekly: 10 & 200 meeting,1
"spy,iyt, fdx, p closer examination transport market best seen 2 prev vid",-1
"ev anything financial, 41.20",1
"ovi volume return again, buy get top downtrend line",1
tough loss...but msg still look good #knicks,1
bac daily triple bottom? ;) bullish unless loses support (then short it),1
bac 60 bullish harmonic,1
bac 60 min bullish harmonic w/fibs,1
user: user went long msft week. im still bearish msft were bull market. ill close week,-1
h great risk v reward stop fib 2 4.50,1
"ong nike nke, ange esources c, h/t nike user",1
"53 short ideas, led miners, fcx nem iag cf paas, bid, & aap eyeing 400. many extended, trade able.",-1
chromebooks...the future... goog aapl,1
shd last time saw kmart sears full people?,-1
ko #axp wfc ibm - warren buffett launch another giant hunting,1
"automatic cut start today, european crisis go worse worst ssys ddd xone going pop! anti austerity hype stocks!",1
"byd horrible quarter, pretty much decline across board. borgata expected, location saw declining rev & ebitda",-1
user: aap .6% premarket . anyone know bottom zeo? stop m buying !,1
opening momentum watchlist: kex chtp thd dcth ziop znga he vmw xone acad spt,1
aap hmm. im saying word. fan boys/girls keep hate yourself.,-1
"get divi approval fed (likely), take user: post last night bank america bac -",1
"ppo: 2) gm estimate 20% y/y unit growth volt (36k). great headline, ppo built capacity 60k+. bad margins. (2/4)",-1
"ppo: actual #s volt & leaf tell different story mgmts. 3) feb leaf sale m/m again, 500 units. (3/4)",-1
dcth strong start,1
ta swing friday :) watchlist,1
user: goog gonna take 2x aap shortly split stock 10x accurate penis measurement,1
today watchlist shot stocks: mtg; itmn; anac; oww; dmnd,-1
csod blue sky breakout today:,1
user: aap please tell could explain wife lose 51k best cie world tx ~share figure,1
"nkd golden god, fight",1
goog 1000 pt coming soon!,1
stem starting climb back,1
isi another leg higher,1
"watch pcyc , look higher",1
"po continues recover well, really need volume upside sustain",1
hn 18 avg volume,1
"dcth better volume now, 1st tgt 1.75",1
"aap 939m shares, goog 329m share msft 8.38b share close = share price put goog around 285, aap 425, msft 271",1
"szym like start, need move 8.90 vol",1
"gdx 3 yr low here, think move forecasting long-term top gold (gd) h iag getting hit hard today #bubblebursting",-1
aap trading 263/ share plus cash,1
odp buy 4.15 -4.17,1
aap another leg 422ish,-1
dk watch list lien volume 27% full day average,1
csod dva letting gas morning,1
bull day: ed obin gourmet burger (gb) gb mcd wen,1
csod #beastmode,1
byd gearing another leg higher,1
hi all! catch user today 2:45 p et breaking jcp update terry vs. martha mso app jcp tgt,-1
z zillow watch list line continuation volume 40% average full day,1
aap 422 nxt tgt,-1
aap closed 1/2 position riding half,-1
user: fund mgrs seller right now. clear aap. downtrend early seller get worm. ~should started oct!,1
best behaved today market action? pfe,1
aap pulled trigger jan 2015 430 65 sold thursday 430s 4.5! ong game,1
pfe street asleep? want commentary move!,1
amzn goog cm move higher nq_f turn green,1
"aap dip 400b, buffett tell cook ignore cash complaints, buy back stock aap",1
byd possible bounce zone,1
equity alpha: ike ibm break trendline resistance 203.50 retest earnings high 207,1
equity alpha: watch pep start take 76. ooking 79.50 couple weeks.,1
"user: aap goog etail - dont get stuck holding google bag like aapl, google sucker high 1/10 vol= fast fall",-1
ffiv looking quick move support 86 especially spy lead way,-1
".user, cook fine aap. people skeptical chamber csco, too. market always prescient.",1
user: tour de aap gap fill ast gap hope filled,-1
user: aap 15min. one green 15m candle day lowest vol day,-1
user: aap apple call bottom big buy followed announcements. pretending adult charge aap,1
"green daily triangle mh,....scaling",-1
"byd starting work, 6.88 stop",1
user: spy hg_f c_f fcx breakdown suggesting softe global economy? pull spx it?,-1
"byd taking here, 6.90 stop",1
"pcn looking move 710-711, hold 705",1
"isis, peeling 16.19",1
"following mbi, conservative fair value 18 ...25 realistic ...when settle w/bac (soon) itll get fast",1
axn taking half,1
user: aap sure equivalent mercedes size loss somewhere career im 1 2 till come back!,1
thd finally,1
"bby im 18 calls, short squeeze starting...",1
isi looking 16.30-35 next tgt,1
"vx time high, good volume, want see sustained move",1
aap long 423 buying,1
"aaps 9th consecutive day 2003 trendline. multi-year trend breaks, short long gone.",-1
ssys statement cash flow still secret. mention operational cash cc. analyst asked cash flow either q&a. oh well,-1
dcth finally ... taking 1.79,1
swft watching move 13.95,1
"like look mchp here, giving u nice entry, probably write something overnight",1
"he broke intraday bollinger band top, c&h & holding resistance- watch intraday b/o",1
take look idcc behave break bullish macd crossover.,1
user:400 delta aap goog today possible soon goog 1:3 split comparable + > 1/10 vol?,1
"ed weekly triangle jb,....scaling p",1
wfc bac c dark horse week. come behind take lead. ca,1
user: aap trader attracted round number like 400. sure stock traded 75% computer,1
"user: aap, simplest answer right one (occam razor). apple keep going south? buyer turn around sort",1
bought aap cheaper years..+ 2.65% div!,1
massive sell aap. geat,-1
amzn flagging today. might buy close hold overnight close 273.,1
"user: aap google hit bottom yr back, rallied year. whats time frame? 10 x 420 jan 2015 !",1
m morgan stanley option bull bet 1.6 million move july,1
"user: goog almost 2x aap now, gonna hit tomorrow, prob 824/412. please check fact aap 2.85x goog +10x vol",1
bac solid buying eod !!!!,1
geo took profit +18.6%,1
hd breaking holding 70 new all-time high,1
breaking heavy volume bounced nicely fri close,1
380 aap could leveraged buy cash hand low 8 earnings finance.. bank big enough,1
user: aap sure hope p dept monitor sentiment ipo company care app never,1
user waiting numbers. insight app,1
snts kill,1
app goal ebitda margin 15%. dov dude focused 20%. 800 sale 15% 20% lot bacon,1
"nfx - current plan bby app - app amzn kindle, evernote, hootsuite, whatsapp, idg.to kobo",-1
"es_f interesting parallel apple aap bubble,and fed back bubble: aap peaked 4th phone.fed peaked 4th qe",-1
user: dis eye disney... knocking 56 door again.,1
anth today great entry point. huge insider institutional bought here. recapitalized. high target price. ong,1
three dividend-paying guru stock - sizemore insight adm chk jnj hnz wfc dva bby,1
user: aap motley fool say apple get 1k b4 goog cnbc since aap 2.85x stock already 1200 imho,1
e competition egulators fine msft end mar breaking 2009 promise offer rival browser win o - 2nd failed comply,-1
aap holding weekly puts.,-1
"ed daily triangle tpm,...... open ong 6.40",1
"user: aap pig fly!! user slag tc listening shareholders, buying nfx twitter,or 1bper wk stock!",1
aap many people think ip5s bigger/smaller ever watch? think dick tracy ? micro sized,1
new blog post: followup yesterday watchlist- ots mover dva csod he dxj hd axp csx bac oih bby,1
aap surprised see retest 435 level new resistance sometimes week,-1
vng get ugly like always time buy 2.90 3.00 start #1 entry buy tomorrow,1
aap get ugly like always time buy 410 420 start #1 entry buy tomorrow #2 400 410 421,1
isi open anywhere 16.75 see 17.25 - easiest .50 cent trade ever,1
evc bought today 4th time - going much higher - major fund medium play buy one - target easy 3.00+,1
user: bet aap right now. ather bet aap 52 week low vapour-ware 52 time highs.. poof,1
set ups like tomorrow: znga box fb vmw gdot w others set ups like:,1
ong idea mchp tomorrow,1
user: aap gonna trade watch iwatch? watch actually iphone?,1
market wrap video + addition watch ist including: cyh dgit ewbc ng pkg,1
"bac 14,000 11,45 after-hour ... somebody know something ?",1
"believe gm still lead mrkt tops, recent action positive dia spy dji spx",-1
"like 100. john conservative user: app aim open 60-70 new store next 3-5 year next step, re-fi",1
oxgn stock majort support 4.00 range rebound hard back 4.30+,1
"user: aap point get delisted na 100? ? top 100 duh! currently #1 nasdaq, #2 world",1
jan 24th posted video aapl....no change...be careful...,-1
"trade idea buy jive 16.80 , target 20 , cut 15.70",1
aap fib 50% retracement 2006 low 6.36 705.07 would 355.72,-1
cyn flag break 43.00,1
64.05 may need rest first,1
pkg 42.46,1
... cloudy big gap bottom? vmw #hammer,1
#contralert panic: wall street going crazy student oans -- #bubble - sm,-1
znga entire body 200 day moving average today first time!!!!!!!!!!!!,1
aap still flying shelves..,1
gdi breakout huge volume ! ooks ready test highs.,1
swft flagging move higher. watch break 14.30 volume,1
watching ad upside. breakout 1.76.,1
znga want breakout. 3.76 short-term resistance.,1
"aap could buy back 100m share 40b, saving 1b/yr div payout! 35% discount share price +10% value increase shareholder win-win",1
user: vz 6.2 million 9 million phone sold aap strongest period sale since 2011 fie ceo!,1
"look ill averaging aapl around 380, bottom around here.",-1
aap still cool,1
aap buying dip today - app trade day keep doctor away trade range 422 428 today,1
nkd rest stock soar new high,1
